Day,Product variant SKU at time of sale,Net items sold
12/6/2025,TD918060U,1
12/6/2025,TD250120U,4
12/6/2025,T172060U,4
12/6/2025,TD250060U,18
12/6/2025,TDWFP013,2
12/6/2025,TD360060U,1
12/6/2025,TDW4680,2
12/6/2025,TDWFP001,27
12/6/2025,TDWFP029,6
12/6/2025,TDWFP019.1,13
12/6/2025,TDW0910,3
12/6/2025,TDWFP019,3
12/6/2025,TDWB020,4
12/6/2025,TDWFP020,4
12/6/2025,TDWFP016,5
12/6/2025,TD125030U,8
12/6/2025,TD635060U,2
12/6/2025,TDWB004,1
12/6/2025,TDWFP028,1
12/6/2025,TD918060U,1
12/6/2025,TDWFP029,22
12/6/2025,TD266060U,1
12/6/2025,TD578060U,1
12/6/2025,TDWFP013,1
12/6/2025,TDW2075,2
12/6/2025,T172060U,5
12/6/2025,TDWFP010,31
12/6/2025,TD527030U,1
12/6/2025,TDW4680,6
12/6/2025,TDWFP002,11
12/6/2025,TDWFP019,1
12/6/2025,TDWB013,1
12/6/2025,TD524120U,1
12/6/2025,TDWFP012.1,4
12/6/2025,TD266060U,1
12/6/2025,TDWFP007,1
12/6/2025,TDW0910,2
12/6/2025,TDWFP010,34
12/6/2025,TD482060U,2
12/6/2025,TDWFP029,1
12/6/2025,TDWFP021,1
12/6/2025,TD125030U,3
12/6/2025,TDWFP011,4
12/6/2025,TD485060U,1
12/6/2025,TDWFP009,1
12/6/2025,TD524120U,2
12/6/2025,TDWFP023,1
12/6/2025,TDWFP008,25
12/6/2025,TDWFP012,3
12/6/2025,TD250120U,5
12/6/2025,TD250060U,33
12/6/2025,TDWB011,1
12/6/2025,TDWB012,1
12/6/2025,TDWFP006,3
12/6/2025,TDWFP003,2
12/6/2025,TD440060U,2
12/6/2025,TDWFP021,4
12/6/2025,TD525060U,3
12/6/2025,TDW4680,-2
12/6/2025,TDWFP008,5
12/6/2025,TDWB006,1
12/6/2025,TD524120U,2
12/6/2025,TDWFP022,4
12/6/2025,TDWFP023,3
12/6/2025,TDW2300,4
12/6/2025,TD250060U,8
12/6/2025,TD250120U,10
12/6/2025,TDWFP014,1
12/6/2025,TDWFP011,11
12/6/2025,TDWFP019,3
12/6/2025,TDWM001,1
12/6/2025,TDW2300,1
12/6/2025,TDWFP029,1
12/6/2025,TDWFP008,1
12/6/2025,TDWFP020,1
12/6/2025,TDWFP004,3
12/6/2025,TDWFP018,1
12/6/2025,TDWC008,1
12/6/2025,TDWFP006,4
12/6/2025,TD485060U,1
12/6/2025,TD128090U,4
12/6/2025,TD718060U,1
12/6/2025,TDW3670,2
12/6/2025,TDWFP015,6
12/6/2025,TDWFP005,1
12/6/2025,TDWFP018,3
12/6/2025,TD635060U,1
12/6/2025,TDWFP021,12
12/6/2025,TDW3670,4
12/6/2025,TDW3670,1
12/6/2025,TDWFP019,2
12/6/2025,TDWFP005,2
12/6/2025,TDWC007,1
12/6/2025,TDWFP007,1
12/6/2025,TDWFP024,2
12/6/2025,TDW2075,7
12/6/2025,TDWFP009,1
12/6/2025,TDWFP006,9
12/6/2025,TD440060U,10
12/5/2025,GYGR002,1
12/5/2025,TDWFP023,1
12/5/2025,TDW2300,4
12/5/2025,TD125030U,1
12/5/2025,TDWFP005,2
12/5/2025,TDWFP019,1
12/5/2025,TD128090U,1
12/5/2025,TD250120U,4
12/5/2025,TDWFP015,21
12/5/2025,TDWFP018,11
12/5/2025,TDWFP021,3
12/5/2025,TDWFP003,1
12/5/2025,TDW3670,9
12/5/2025,TDWFP021,6
12/5/2025,TDW4680,5
12/5/2025,TD440060U,1
12/5/2025,TDWFP024,1
12/5/2025,TDWFP018,1
12/5/2025,TDWFP011,2
12/5/2025,TDWFP011,1
12/5/2025,TDWFP008,10
12/5/2025,TD250060U,31
12/5/2025,TDWFP012,2
12/5/2025,TDWFP013,1
12/5/2025,TDW2300,3
12/5/2025,TDWM001,3
12/5/2025,TDWFP011,1
12/5/2025,TDWFP019,1
12/5/2025,TDWM001,1
12/5/2025,TDWFP020,1
12/5/2025,TDW0910,2
12/5/2025,TDW4682,1
12/5/2025,TDWFP008,2
12/5/2025,TDWFP010,42
12/5/2025,TDWFP008,5
12/5/2025,TD524120U,1
12/5/2025,TDWFP022,4
12/5/2025,TDWB006,1
12/5/2025,TDWFP014,2
12/5/2025,TDWFP024,2
12/5/2025,TD250060U,2
12/5/2025,TD440060U,3
12/5/2025,TDWFP006,5
12/5/2025,TDW2075,8
12/5/2025,TD440060U,5
12/5/2025,TD525060U,1
12/5/2025,TDWFP023,1
12/5/2025,TD482060U,4
12/5/2025,TDWB019,1
12/5/2025,TDWFP006,1
12/5/2025,TDWFP019.1,1
12/5/2025,TDWFP009,2
12/5/2025,TDWFP004,3
12/5/2025,GYGR002,1
12/5/2025,TDWFP021,1
12/5/2025,TD125030U,3
12/5/2025,TDWB003,1
12/5/2025,TDWB011,1
12/5/2025,TD360060U,1
12/5/2025,TD250120U,2
12/5/2025,TD485060U,1
12/5/2025,TDWFP007,2
12/5/2025,TD145060U,1
12/5/2025,TDWFP003,1
12/5/2025,TD145060U,1
12/5/2025,TDWC004,1
12/5/2025,TDWB003,1
12/5/2025,TDWFP015,3
12/5/2025,TD527030U,1
12/5/2025,TDW4680,1
12/5/2025,TDWFP002,14
12/5/2025,TDWFP011,2
12/5/2025,TD524120U,2
12/5/2025,TDWFP016,1
12/5/2025,TD125060U,4
12/5/2025,TDWFP029,27
12/5/2025,TDWFP010,28
12/5/2025,TDWFP009,1
12/5/2025,TD578060U,1
12/5/2025,TDWFP002,24
12/5/2025,TD125030U,1
12/5/2025,TDWB020,6
12/5/2025,TDWFP016,2
12/5/2025,TDWFP029,3
12/5/2025,TDWFP019.1,12
12/5/2025,TDW0910,4
12/5/2025,TDWFP016,1
12/5/2025,GYGR001,2
12/5/2025,TDWFP028,54
12/5/2025,TDWFP003,106
12/5/2025,TDWFP002,1
12/5/2025,TD125060U,2
12/5/2025,TD527030U,5
12/5/2025,TDW4680,2
12/5/2025,TD250120U,2
12/5/2025,T172060U,1
12/5/2025,TDWFP007,5
12/5/2025,TD250060U,3
12/5/2025,TDWFP013,2
12/5/2025,TD360060U,1
12/5/2025,TDWFP012,1
12/5/2025,TDWFP009,6
12/5/2025,GYGR001,1
12/5/2025,TDWFP001,4
12/5/2025,TDWFP013,3
12/5/2025,T172060U,2
12/5/2025,TDWFP024,32
12/5/2025,TDWFP010,7
12/5/2025,TDWFP012,5
12/5/2025,TDWFP020,4
12/5/2025,TDWFP017,3
12/5/2025,TDWFP019,2
12/5/2025,TD266060U,0
12/5/2025,TDWFP001,20
12/5/2025,TDWFP008,2
12/5/2025,TD125030U,10
12/5/2025,TDWB004,1
12/5/2025,TDWFP011,1
12/5/2025,TDWFP022,3
12/5/2025,TDWB021,1
12/5/2025,TDWFP024,2
12/5/2025,TDW2300,1
12/5/2025,TD760030U,1
12/5/2025,TDWFP015,1
12/5/2025,TDWFP002,1
12/5/2025,TD918060U,1
12/5/2025,TDWFP001,36
12/4/2025,TDWFP016,9
12/4/2025,TDWFP019,4
12/4/2025,TDWFP020,3
12/4/2025,TDWB020,6
12/4/2025,TDWFP019.1,1
12/4/2025,TDW0910,1
12/4/2025,TD718060U,1
12/4/2025,TDWFP029,5
12/4/2025,TDWB004,2
12/4/2025,TDWFP028,1
12/4/2025,TD125030U,9
12/4/2025,TDWFP003,97
12/4/2025,TDWFP028,22
12/4/2025,TDWFP022,1
12/4/2025,TDWFP012,1
12/4/2025,TDWFP002,0
12/4/2025,TDW4680,1
12/4/2025,TDWFP001,19
12/4/2025,TD525060U,1
12/4/2025,TD250060U,1
12/4/2025,TD250120U,2
12/4/2025,T172060U,2
12/4/2025,TD523120U,1
12/4/2025,TDWB003,0
12/4/2025,TD527030U,-1
12/4/2025,TDWFP002,9
12/4/2025,TD524120U,3
12/4/2025,TDWFP009,4
12/4/2025,TDWFP005,1
12/4/2025,TD578060U,1
12/4/2025,TDWFP029,14
12/4/2025,TDWFP010,17
12/4/2025,T172060U,1
12/4/2025,TDWFP005,1
12/4/2025,TDWFP010,7
12/4/2025,TDWFP024,17
12/4/2025,TDWFP017,1
12/4/2025,TDWFP029,2
12/4/2025,T172060U,1
12/4/2025,TDWFP012,3
12/4/2025,TDWFP001,11
12/4/2025,TD266060U,2
12/4/2025,T172060U,1
12/4/2025,TD718060U,2
12/4/2025,TDWG003,2
12/4/2025,TDWB021,1
12/4/2025,TDWFP013,1
12/4/2025,TDW3670,5
12/4/2025,TDWFP011,1
12/4/2025,TDW3670,1
12/4/2025,TD760030U,2
12/4/2025,TDWT001,2
12/4/2025,TDWFP007,4
12/4/2025,TDW2075,2
12/4/2025,TD527030U,2
12/4/2025,TDWFP011,5
12/4/2025,TDWFP013,-1
12/4/2025,TDWFP015,1
12/4/2025,TDWFP003,2
12/4/2025,TDWFP008,1
12/4/2025,TD529060U,2
12/4/2025,TDWFP006,1
12/4/2025,TD125060U,1
12/4/2025,GYGR001,2
12/4/2025,TD125060U,1
12/4/2025,TDWFP012,2
12/4/2025,TDWFP002,1
12/4/2025,TDWFP002,33
12/4/2025,TDWFP001,3
12/4/2025,TDWFP008,1
12/4/2025,TDWFP004,2
12/4/2025,TDWFP018,3
12/4/2025,TDWFP004,1
12/4/2025,TDWFP003,3
12/4/2025,TD360060U,2
12/4/2025,TD485060U,1
12/4/2025,TDWFP028,1
12/4/2025,TDWFP018,1
12/4/2025,TDWFP011,19
12/4/2025,TDWFP019,1
12/4/2025,TDWFP020,5
12/4/2025,TDWFP010,2
12/4/2025,TDWFP008,2
12/4/2025,TDWFP001,1
12/4/2025,TDWFP005,2
12/4/2025,TDWFP019,-1
12/4/2025,TDWFP007,2
12/4/2025,TDWFP006,6
12/4/2025,TDW2075,9
12/4/2025,TD440060U,5
12/4/2025,TDWFP029,2
12/4/2025,TDWFP024,4
12/4/2025,TDWFP015,7
12/4/2025,TDW3670,9
12/4/2025,TDWFP009,2
12/4/2025,TDWB004,-1
12/4/2025,TDWFP021,5
12/4/2025,TDWFP023,2
12/4/2025,TDWFP009,0
12/4/2025,TDWFP008,9
12/4/2025,TDWFP011,2
12/4/2025,TD125030U,1
12/4/2025,TDWFP021,0
12/4/2025,TD250060U,31
12/4/2025,TDWFP012,1
12/4/2025,TDWFP007,4
12/4/2025,TDWFP022,-1
12/4/2025,TDWFP010,25
12/4/2025,TDWFP024,2
12/4/2025,TDW0910,7
12/4/2025,TDW2300,1
12/4/2025,TDWFP022,4
12/4/2025,TDWFP008,3
12/4/2025,TDWFP023,1
12/4/2025,TD250120U,8
12/4/2025,TDWFP014,2
12/4/2025,TD125060U,1
12/4/2025,TD250060U,4
12/4/2025,TDWFP021,1
12/4/2025,TDWFP023,1
12/4/2025,TDWFP003,1
12/4/2025,TD440060U,1
12/4/2025,TDWFP006,1
12/4/2025,TD482060U,1
12/4/2025,TDW4680,1
12/4/2025,TDW4680,2
12/4/2025,TD145060U,3
12/4/2025,TDWFP003,1
12/3/2025,TDW2300,3
12/3/2025,TDWFP011,5
12/3/2025,TDWFP019,4
12/3/2025,TDW2300,2
12/3/2025,TDW4682,1
12/3/2025,TD250060U,1
12/3/2025,TDWFP003,2
12/3/2025,TD523120U,1
12/3/2025,T172060U,3
12/3/2025,TDWFP018,1
12/3/2025,TDWFP013,2
12/3/2025,TDWFP003,6
12/3/2025,TDWFP009,5
12/3/2025,TDWFP005,3
12/3/2025,TD578060U,1
12/3/2025,TDWFP028,3
12/3/2025,TDWFP015,4
12/3/2025,TDWFP028,1
12/3/2025,TDWFP018,2
12/3/2025,TDWB004,1
12/3/2025,TDW3670,1
12/3/2025,TD125030U,9
12/3/2025,TDWFP020,1
12/3/2025,TDW3670,2
12/3/2025,TDWFP019,6
12/3/2025,TD440060U,3
12/3/2025,TDWFP021,3
12/3/2025,TDWFP001,28
12/3/2025,TDWFP010,3
12/3/2025,TDWFP005,2
12/3/2025,TD918060U,1
12/3/2025,TD125030U,2
12/3/2025,TDWFP007,1
12/3/2025,TDWFP022,3
12/3/2025,TDWFP029,8
12/3/2025,TDWFP007,7
12/3/2025,TDWFP015,9
12/3/2025,TDWFP011,1
12/3/2025,TDWFP024,3
12/3/2025,TD918060U,2
12/3/2025,TDWFP024,2
12/3/2025,TD578060U,1
12/3/2025,TDWFP009,3
12/3/2025,TDWFP001,1
12/3/2025,TDWFP002,32
12/3/2025,TDW4680,1
12/3/2025,TD559060U,1
12/3/2025,TD125030U,3
12/3/2025,TD527030U,1
12/3/2025,TD125060U,3
12/3/2025,TD525060U,1
12/3/2025,TD760030U,1
12/3/2025,TDWFP006,3
12/3/2025,TD718060U,2
12/3/2025,TD525060U,3
12/3/2025,TDWFP007,10
12/3/2025,TDWFP022,7
12/3/2025,TD524120U,1
12/3/2025,TD527030U,6
12/3/2025,TDWFP008,8
12/3/2025,TDW3670,2
12/3/2025,TDWFP014,1
12/3/2025,TD250060U,2
12/3/2025,TDWFP003,58
12/3/2025,TD440060U,11
12/3/2025,TDWFP006,10
12/3/2025,TDW2075,12
12/3/2025,TDWFP028,31
12/3/2025,TDWFP024,5
12/3/2025,TDWFP002,6
12/3/2025,TDW4680,15
12/3/2025,TDWFP002,2
12/3/2025,TD360060U,2
12/3/2025,TD250060U,10
12/3/2025,T172060U,4
12/3/2025,TDWFP016,3
12/3/2025,TDWB020,4
12/3/2025,TDW0910,5
12/3/2025,TDWFP029,6
12/3/2025,TD360060U,2
12/3/2025,TD128090U,2
12/3/2025,TD578060U,2
12/3/2025,TD485060U,3
12/3/2025,TDWFP029,11
12/3/2025,TD635060U,0
12/3/2025,TDWFP010,8
12/3/2025,TDWFP004,1
12/3/2025,TDW2075,4
12/3/2025,TDWB003,1
12/3/2025,TDWFP002,9
12/3/2025,TD527030U,2
12/3/2025,TDWFP018,1
12/3/2025,TD250120U,8
12/3/2025,TDWFP013,3
12/3/2025,TDWFP024,1
12/3/2025,TDW2300,4
12/3/2025,TDW0910,3
12/3/2025,TDWFP023,2
12/3/2025,TDW2075,1
12/3/2025,TDWFP010,7
12/3/2025,TD145060U,4
12/3/2025,TDWFP024,17
12/3/2025,TDW4680,2
12/3/2025,TDWFP017,2
12/3/2025,T172060U,1
12/3/2025,TDWFP012,5
12/3/2025,TDWFP001,9
12/3/2025,TD266060U,1
12/3/2025,TDWFP021,2
12/3/2025,TDW2075,2
12/3/2025,TD360060U,2
12/3/2025,TD250060U,38
12/3/2025,TDWFP012,3
12/3/2025,TD360060U,1
12/3/2025,TD485060U,1
12/3/2025,TDWFP008,13
12/3/2025,TDWFP001,9
12/3/2025,TDWFP011,5
12/3/2025,TDWFP010,38
12/3/2025,TDWFP013,7
12/3/2025,TD482060U,2
12/3/2025,TDW0910,4
12/2/2025,TD250060U,30
12/2/2025,TDWFP012,0
12/2/2025,TD918060U,4
12/2/2025,TDWFP029,41
12/2/2025,TDWFP002,3
12/2/2025,TDWFP011,9
12/2/2025,TD635060U,1
12/2/2025,TDWFP010,122
12/2/2025,TDW2075,4
12/2/2025,TD559060U,1
12/2/2025,TDWFP017,1
12/2/2025,TDWFP008,8
12/2/2025,TDW0910,2
12/2/2025,TDW0910,1
12/2/2025,TDWFP010,27
12/2/2025,TDWB003,2
12/2/2025,TDWFP002,48
12/2/2025,TDW4680,3
12/2/2025,TD527030U,1
12/2/2025,TD266060U,1
12/2/2025,TD524120U,5
12/2/2025,TDWFP018,1
12/2/2025,TDWFP006,2
12/2/2025,TDWFP028,36
12/2/2025,TDWFP003,96
12/2/2025,TD250120U,6
12/2/2025,TD482060U,1
12/2/2025,TDWFP002,6
12/2/2025,TDW0910,2
12/2/2025,TD125060U,5
12/2/2025,TD360060U,3
12/2/2025,TDW4680,13
12/2/2025,TDWFP010,2
12/2/2025,TDWFP023,1
12/2/2025,TD250120U,4
12/2/2025,T172060U,7
12/2/2025,TDW2300,1
12/2/2025,TD250060U,14
12/2/2025,TD529060U,1
12/2/2025,TDWB020,13
12/2/2025,TDWFP020,3
12/2/2025,TDWFP016,13
12/2/2025,TDW4680,3
12/2/2025,TDWFP002,1
12/2/2025,TDWFP029,16
12/2/2025,TD360060U,1
12/2/2025,TDWFP019.1,11
12/2/2025,TDW0910,10
12/2/2025,TDWB006,1
12/2/2025,TDWFP021,3
12/2/2025,TDWFP003,1
12/2/2025,TD250060U,2
12/2/2025,TDWFP014,2
12/2/2025,TDWB019,1
12/2/2025,TD360060U,2
12/2/2025,TD250120U,1
12/2/2025,TD128090U,3
12/2/2025,TD360060U,4
12/2/2025,TDWFP012,4
12/2/2025,TD485060U,2
12/2/2025,GYGR001,2
12/2/2025,TDWFP004,3
12/2/2025,TDWFP001,18
12/2/2025,TD523120U,2
12/2/2025,TDWFP013,16
12/2/2025,TDWFP004,7
12/2/2025,TD125060U,1
12/2/2025,TDW2075,1
12/2/2025,TDWFP013,6
12/2/2025,TDWFP014,1
12/2/2025,TDWFP011,4
12/2/2025,TDWG003,2
12/2/2025,TDWFP006,5
12/2/2025,TDWFP024,2
12/2/2025,TDW2075,8
12/2/2025,TD440060U,11
12/2/2025,TD760030U,1
12/2/2025,TDWFP015,6
12/2/2025,TDW0910,9
12/2/2025,TDWFP007,2
12/2/2025,TD482060U,1
12/2/2025,TDW2075,6
12/2/2025,TDWFP024,18
12/2/2025,TDWFP010,16
12/2/2025,TDWFP012,2
12/2/2025,TDWFP017,7
12/2/2025,TDWFP001,50
12/2/2025,TD718060U,1
12/2/2025,TDWFP005,3
12/2/2025,TDWFP015,30
12/2/2025,TDWFP018,6
12/2/2025,TDW3670,4
12/2/2025,TD718060U,2
12/2/2025,TDWB004,2
12/2/2025,TDW3670,10
12/2/2025,TDWFP003,1
12/2/2025,TD525060U,2
12/2/2025,TDWFP021,7
12/2/2025,TD250060U,1
12/2/2025,GYGR001,1
12/2/2025,TDWB004,2
12/2/2025,TD440060U,3
12/2/2025,TDWB020,1
12/2/2025,GYGR002,1
12/2/2025,TD527030U,2
12/2/2025,TDWFP010,1
12/2/2025,TD125030U,3
12/2/2025,TD718060U,2
12/2/2025,TDWFP005,13
12/2/2025,TDWFP007,14
12/2/2025,TDWFP019,1
12/2/2025,TD128090U,1
12/2/2025,TDWFP007,2
12/2/2025,TDWFP029,6
12/2/2025,TDW3670,6
12/2/2025,TDWFP016,1
12/2/2025,TDWM001,1
12/2/2025,TDW2300,5
12/2/2025,TD250060U,2
12/2/2025,TDWFP011,11
12/2/2025,TDWFP019,5
12/2/2025,TDWFP012,1
12/2/2025,TDWFP020,3
12/2/2025,TDW4682,2
12/2/2025,TDWFP011,2
12/2/2025,TDWFP008,2
12/2/2025,TDWFP015,4
12/2/2025,TDWFP018,-1
12/2/2025,TD559060U,1
12/2/2025,TDWFP002,21
12/2/2025,TD578060U,3
12/2/2025,TDWFP028,5
12/2/2025,TD578060U,1
12/2/2025,TDWFP003,7
12/2/2025,TD125060U,2
12/2/2025,TDWG001,2
12/2/2025,TD128090U,4
12/2/2025,TD440060U,8
12/2/2025,TD125030U,8
12/2/2025,TD635060U,1
12/2/2025,TD525060U,7
12/2/2025,TD482060U,5
12/2/2025,TDWB019,2
12/2/2025,TDW4680,1
12/2/2025,TDWB004,1
12/2/2025,TDWFP006,5
12/2/2025,TDWFP019,9
12/2/2025,TDWFP020,3
12/2/2025,TDWFP020,2
12/2/2025,TD918060U,2
12/2/2025,TD125030U,2
12/2/2025,TDWFP008,22
12/2/2025,TDWFP022,4
12/2/2025,TDWB006,1
12/2/2025,TDWFP001,16
12/2/2025,TDWFP022,7
12/2/2025,TDWFP014,4
12/2/2025,TD250060U,5
12/2/2025,TD266060U,1
12/2/2025,TDWFP007,11
12/2/2025,TDWFP021,2
12/2/2025,TDWFP012.1,5
12/2/2025,TDWFP022,1
12/2/2025,TDWFP021,2
12/2/2025,TDWFP024,1
12/2/2025,TD918060U,1
12/2/2025,TDWFP013,3
12/2/2025,TDWFP009,2
12/2/2025,TDWFP018,1
12/2/2025,TDWFP029,20
12/2/2025,TDWFP001,1
12/2/2025,TDWFP021,7
12/2/2025,TD125030U,3
12/2/2025,T172060U,1
12/2/2025,TDWFP009,2
12/2/2025,TDW4680,1
12/2/2025,TD250120U,10
12/1/2025,TDWM001,1
12/1/2025,TDWFP016,1
12/1/2025,TDWFP022,2
12/1/2025,TDWFP017,1
12/1/2025,GYGR001,4
12/1/2025,TDWFP029,176
12/1/2025,TDW0910,85
12/1/2025,TDWFP019.1,71
12/1/2025,TDWB021,1
12/1/2025,TDWB020,49
12/1/2025,TD525060U,1
12/1/2025,TDW2075,2
12/1/2025,TDWFP016,48
12/1/2025,T172060U,24
12/1/2025,TD529060U,1
12/1/2025,TD250120U,55
12/1/2025,TD250060U,116
12/1/2025,TDWFP029,4
12/1/2025,TD527030U,3
12/1/2025,TD360060U,11
12/1/2025,TD525060U,7
12/1/2025,TD125060U,24
12/1/2025,TDWFP007,17
12/1/2025,TDWFP016,1
12/1/2025,TDWB007,1
12/1/2025,TDW4680,119
12/1/2025,TDWFP002,112
12/1/2025,GYGR002,1
12/1/2025,TDWFP028,293
12/1/2025,TDWFP003,456
12/1/2025,TDW3670,1
12/1/2025,TDWFP016,1
12/1/2025,TDWG002,6
12/1/2025,TDWFP007,1
12/1/2025,TD524120U,14
12/1/2025,TDWFP009,2
12/1/2025,TDW4680,45
12/1/2025,TD527030U,24
12/1/2025,TDWFP002,221
12/1/2025,TDWFP003,1
12/1/2025,TDWB003,8
12/1/2025,TD145060U,1
12/1/2025,TDWFP015,5
12/1/2025,TD524120U,1
12/1/2025,TDWFP029,2
12/1/2025,TDW2075,12
12/1/2025,TDWFP002,18
12/1/2025,TDWFP010,274
12/1/2025,TD578060U,1
12/1/2025,TD635060U,2
12/1/2025,TD440060U,2
12/1/2025,TDWFP029,404
12/1/2025,TD918060U,9
12/1/2025,TD125060U,4
12/1/2025,TDWFP008,3
12/1/2025,TD482060U,1
12/1/2025,GYGR002,1
12/1/2025,TD578060U,10
12/1/2025,TDWT003,2
12/1/2025,TD125030U,7
12/1/2025,TDWFP017,1
12/1/2025,TDWB004,1
12/1/2025,TD266060U,3
12/1/2025,TDWFP001,272
12/1/2025,TDWFP002,4
12/1/2025,TD918060U,1
12/1/2025,TD360060U,1
12/1/2025,TDWFP012,24
12/1/2025,T172060U,16
12/1/2025,TDWFP017,19
12/1/2025,TDWFP019,6
12/1/2025,TDWFP024,147
12/1/2025,TDWFP020,1
12/1/2025,TDWFP010,93
12/1/2025,TDWP004,1
12/1/2025,TD918060U,1
12/1/2025,TD482060U,7
12/1/2025,TDW2075,48
12/1/2025,TDWFP006,1
12/1/2025,TDW0910,43
12/1/2025,TDWFP015,46
12/1/2025,TDWFP008,1
12/1/2025,TDWFP001,18
12/1/2025,TDWFP024,45
12/1/2025,TDWFP022,2
12/1/2025,TD760030U,2
12/1/2025,TDWFP011,33
12/1/2025,TDWFP013,37
12/1/2025,TDWB021,12
12/1/2025,TDWG003,2
12/1/2025,TD125060U,10
12/1/2025,TD529060U,2
12/1/2025,TDWFP004,25
12/1/2025,T172060U,2
12/1/2025,TD523120U,1
12/1/2025,TDWFP016,14
12/1/2025,TDW2300,1
12/1/2025,TDWFP013,73
12/1/2025,TDWFP013,2
12/1/2025,TD523120U,8
12/1/2025,TDWFP001,115
12/1/2025,TDWB008,1
12/1/2025,TDWFP023,1
12/1/2025,TDWB016,1
12/1/2025,T172060U,1
12/1/2025,TDWFP012,16
12/1/2025,GYGR001,4
12/1/2025,TDWFP002,4
12/1/2025,TDWFP009,1
12/1/2025,TD360060U,11
12/1/2025,TD250060U,22
12/1/2025,TDWG001,3
12/1/2025,TDWFP006,25
12/1/2025,TD578060U,9
12/1/2025,TDWFP011,4
12/1/2025,TDWFP008,10
12/1/2025,TDWFP018,10
12/1/2025,TD482060U,1
12/1/2025,TDWFP004,7
12/1/2025,TDWFP008,42
12/1/2025,TDW4682,9
12/1/2025,TDW0910,5
12/1/2025,TDWFP020,30
12/1/2025,TDW2300,2
12/1/2025,TDWFP010,37
12/1/2025,TDWFP020,1
12/1/2025,TDWFP011,3
12/1/2025,TDWFP019,46
12/1/2025,TDWFP011,99
12/1/2025,TD250120U,3
12/1/2025,TDWM001,23
12/1/2025,TDW2300,10
12/1/2025,TDWFP001,8
12/1/2025,TDWM003.1,2
12/1/2025,TDWFP029,5
12/1/2025,TDWFP001,9
12/1/2025,TD128090U,3
12/1/2025,TD250120U,14
12/1/2025,TDWFP007,18
12/1/2025,TD125030U,10
12/1/2025,TDWFP005,25
12/1/2025,TDWFP013,1
12/1/2025,TDWFP021,2
12/1/2025,TDWFP019,23
12/1/2025,TD718060U,1
12/1/2025,GYGR002,10
12/1/2025,TDW2300,1
12/1/2025,TDWFP021,69
12/1/2025,TDW4680,1
12/1/2025,TD635060U,7
12/1/2025,TDW3670,2
12/1/2025,TD440060U,18
12/1/2025,TDWB004,5
12/1/2025,TDWFP009,13
12/1/2025,TDW4680,1
12/1/2025,TDWB004,3
12/1/2025,TDWFP029,1
12/1/2025,TDW3670,46
12/1/2025,TDW3670,15
12/1/2025,TD718060U,16
12/1/2025,TD718060U,1
12/1/2025,TDWFP021,2
12/1/2025,TDWFP018,17
12/1/2025,TDWFP005,10
12/1/2025,TDWFP015,83
12/1/2025,TD250120U,43
12/1/2025,TDWFP003,3
12/1/2025,TD527030U,10
12/1/2025,TD128090U,3
12/1/2025,TD525060U,1
12/1/2025,TD360060U,2
12/1/2025,TDWFP021,2
12/1/2025,GYGR002,1
12/1/2025,TDWFP021,34
12/1/2025,TD125030U,31
12/1/2025,TDWFP004,5
12/1/2025,TDWP010,1
12/1/2025,TDWFP009,21
12/1/2025,TDWFP007,1
12/1/2025,TD485060U,1
12/1/2025,TDWFP019,1
12/1/2025,TDWFP023,11
12/1/2025,TD918060U,16
12/1/2025,TD523120U,2
12/1/2025,TDWM003.3,1
12/1/2025,TDWFP012.1,29
12/1/2025,TDW4682,2
12/1/2025,TDWFP012,2
12/1/2025,TD145060U,4
12/1/2025,TDWFP022,33
12/1/2025,TDWFP007,42
12/1/2025,TD266060U,7
12/1/2025,TD250060U,42
12/1/2025,TDWB002,8
12/1/2025,TDWFP024,1
12/1/2025,TDWFP014,29
12/1/2025,TDW2075,6
12/1/2025,TDWFP006,8
12/1/2025,TD440060U,6
12/1/2025,TDWFP008,90
12/1/2025,TD524120U,6
12/1/2025,TDWFP022,32
12/1/2025,TDWB006,3
12/1/2025,TDWFP020,14
12/1/2025,TDW0910,1
12/1/2025,TD482060U,1
12/1/2025,TD482060U,23
12/1/2025,TDWB019,7
12/1/2025,TDWFP004,1
12/1/2025,TDWFP006,53
12/1/2025,TD760030U,5
12/1/2025,TD440060U,45
12/1/2025,TD250060U,2
12/1/2025,TD128090U,9
12/1/2025,TD525060U,18
12/1/2025,TDWFP023,10
11/30/2025,TD440060U,9
11/30/2025,TDW2075,9
11/30/2025,TDWFP006,16
11/30/2025,TDWFP024,2
11/30/2025,TDWB020,2
11/30/2025,TDWFP007,24
11/30/2025,TD128090U,5
11/30/2025,TDWFP005,19
11/30/2025,TDWFP019,28
11/30/2025,TD718060U,7
11/30/2025,TD125030U,5
11/30/2025,TD440060U,1
11/30/2025,GYGR002,5
11/30/2025,TD440060U,12
11/30/2025,TDWB004,4
11/30/2025,TDWFP021,80
11/30/2025,TDWFP013,1
11/30/2025,TDWFP009,9
11/30/2025,TDWB004,1
11/30/2025,TDW3670,78
11/30/2025,TDW3670,15
11/30/2025,TD718060U,22
11/30/2025,TDWFP018,26
11/30/2025,TDWFP005,6
11/30/2025,TDWFP015,96
11/30/2025,TDWFP024,3
11/30/2025,TDWFP024,2
11/30/2025,TDWFP001,7
11/30/2025,TDWG001,5
11/30/2025,TDWFP006,15
11/30/2025,TD485060U,2
