,Day,SKU,Sold,Price,Cost,Status
2479,2025-10-17,TDWFP010,72,43.28,30.23,1
2480,2025-10-17,TDWFP003,39,32.46,9.59,1
2481,2025-10-17,TDWFP020,16,48.09,28.37,1
2482,2025-10-17,TDWFP002,43,33.86,23.15,1
2483,2025-10-17,TD250060U,47,49.94,29.87,1
2484,2025-10-17,TD440060U,11,31.56,29.85,1
2485,2025-10-17,TDWFP009,6,11.95,5.79,1
2486,2025-10-17,TDW2300,15,12.9,9.83,1
2487,2025-10-17,TDWFP011,18,25.3,14.13,1
2488,2025-10-17,TDWFP001,83,43.92,11.16,1
2489,2025-10-17,TDWFP008,42,45.39,12.37,1
2490,2025-10-17,TD125030U,15,13.26,3.48,1
2491,2025-10-17,TDW3670,6,18.07,15.4,1
2492,2025-10-17,TDWFP014,13,35.79,22.5,1
2493,2025-10-17,TDW4680,15,33.04,1.56,1
2494,2025-10-17,TDW2075,13,18.98,4.13,1
2495,2025-10-17,T172060U,4,17.61,7.17,1
2496,2025-10-17,TD527030U,5,19.57,10.02,1
2497,2025-10-17,TDWFP007,21,49.93,7.79,1
2498,2025-10-17,TDWFP024,52,17.18,1.27,1
2499,2025-10-17,TDWFP015,17,47.34,39.14,1
2500,2025-10-17,TDWFP021,18,38.1,8.81,1
2501,2025-10-17,TDWFP006,24,14.39,9.52,1
2502,2025-10-17,TDWFP016,11,22.8,20.75,1
2503,2025-10-16,TD527030U,8,19.57,10.02,1
2504,2025-10-16,TD250060U,39,49.94,29.87,1
2505,2025-10-16,TDWFP016,16,22.8,20.75,1
2506,2025-10-16,TDWFP020,25,48.09,28.37,1
2507,2025-10-16,TDWFP002,62,33.86,23.15,1
2508,2025-10-16,TDWFP014,40,35.79,22.5,1
2509,2025-10-16,TDWFP003,76,32.46,9.59,1
2510,2025-10-16,TDWFP021,37,38.1,8.81,1
2511,2025-10-16,TDW3670,13,18.07,15.4,1
2512,2025-10-16,TDWFP004,12,46.44,37.04,1
2513,2025-10-16,TDW0910,22,49.86,13.92,1
2514,2025-10-16,TD125030U,17,13.26,3.48,1
2515,2025-10-16,TD360060U,7,49.93,25.28,1
2516,2025-10-16,TDWFP022,20,43.51,7.48,1
2517,2025-10-16,TDW2075,18,18.98,4.13,1
2518,2025-10-16,TDWFP011,27,25.3,14.13,1
2519,2025-10-16,TDWFP001,86,43.92,11.16,1
2520,2025-10-16,TDWFP010,127,43.28,30.23,1
2521,2025-10-16,TDWFP007,31,49.93,7.79,1
2522,2025-10-16,TD440060U,16,31.56,29.85,1
2523,2025-10-16,T172060U,10,17.61,7.17,1
2524,2025-10-16,TDWFP024,49,17.18,1.27,1
2525,2025-10-16,TDWFP023,3,13.26,7.89,1
2526,2025-10-16,TD250120U,21,43.48,34.45,1
2527,2025-10-16,TDWFP019,14,10.87,2.22,1
2528,2025-10-16,TDWFP006,13,14.39,9.52,1
2529,2025-10-16,TDWFP015,33,47.34,39.14,1
2530,2025-10-16,TDW2300,9,12.9,9.83,1
2531,2025-10-16,TD125060U,6,49.75,43.82,1
2532,2025-10-16,TDWFP009,6,11.95,5.79,1
2533,2025-10-16,TDWFP008,39,45.39,12.37,1
2534,2025-10-16,TDW4680,14,33.04,1.56,1
2535,2025-10-16,TDWFP012,11,42.57,32.61,1
2536,2025-10-15,TDWFP014,24,35.79,22.5,1
2537,2025-10-15,TDWFP024,65,17.18,1.27,1
2538,2025-10-15,TD250060U,60,49.94,29.87,1
2539,2025-10-15,TDWFP002,54,33.86,23.15,1
2540,2025-10-15,TDW2075,12,18.98,4.13,1
2541,2025-10-15,T172060U,15,17.61,7.17,1
2542,2025-10-15,TD527030U,12,19.57,10.02,1
2543,2025-10-15,TDWFP020,18,48.09,28.37,1
2544,2025-10-15,TDW4680,22,33.04,1.56,1
2545,2025-10-15,TDWFP001,84,43.92,11.16,1
2546,2025-10-15,TD440060U,16,31.56,29.85,1
2547,2025-10-15,TDWFP008,42,45.39,12.37,1
2548,2025-10-15,TDW3670,4,18.07,15.4,1
2549,2025-10-15,TDWFP009,9,11.95,5.79,1
2550,2025-10-15,TDWFP016,19,22.8,20.75,1
2551,2025-10-15,TDWFP007,28,49.93,7.79,1
2552,2025-10-15,TDWFP015,22,47.34,39.14,1
2553,2025-10-15,TDWFP010,85,43.28,30.23,1
2554,2025-10-15,TDWFP003,65,32.46,9.59,1
2555,2025-10-15,TDWFP023,8,13.26,7.89,1
2556,2025-10-15,TDWFP006,26,14.39,9.52,1
2557,2025-10-15,TD125030U,18,13.26,3.48,1
2558,2025-10-15,TDWFP022,24,43.51,7.48,1
2559,2025-10-15,TDWFP019,12,10.87,2.22,1
2560,2025-10-15,TDW2300,4,12.9,9.83,1
2561,2025-10-15,TD360060U,2,49.93,25.28,1
2562,2025-10-15,TDWFP011,38,25.3,14.13,1
2563,2025-10-15,TD250120U,13,43.48,34.45,1
2564,2025-10-15,TDW0910,45,49.86,13.92,1
2565,2025-10-15,TDWFP012,16,42.57,32.61,1
2566,2025-10-15,TDWFP004,13,46.44,37.04,1
2567,2025-10-15,TDWFP021,24,38.1,8.81,1
2568,2025-10-15,TD125060U,9,49.75,43.82,1
2569,2025-10-14,TDWFP001,123,43.92,11.16,1
2570,2025-10-14,TDWFP022,25,43.51,7.48,1
2571,2025-10-14,TDWFP009,13,11.95,5.79,1
2572,2025-10-14,TD125030U,10,13.26,3.48,1
2573,2025-10-14,TDWFP015,115,47.34,39.14,1
2574,2025-10-14,TDWFP016,20,22.8,20.75,1
2575,2025-10-14,TDWFP020,27,48.09,28.37,1
2576,2025-10-14,TD250060U,58,49.94,29.87,1
2577,2025-10-14,TDW2300,10,12.9,9.83,1
2578,2025-10-14,TD527030U,15,19.57,10.02,1
2579,2025-10-14,TDW0910,25,49.86,13.92,1
2580,2025-10-14,TDWFP011,24,25.3,14.13,1
2581,2025-10-14,TDWFP008,39,45.39,12.37,1
2582,2025-10-14,TDWFP002,79,33.86,23.15,1
2583,2025-10-14,TDWFP012,15,42.57,32.61,1
2584,2025-10-14,TDW2075,20,18.98,4.13,1
2585,2025-10-14,TDWFP010,96,43.28,30.23,1
2586,2025-10-14,TDWFP004,31,46.44,37.04,1
2587,2025-10-14,TDWFP003,65,32.46,9.59,1
2588,2025-10-14,TDW3670,13,18.07,15.4,1
2589,2025-10-14,TDWFP024,77,17.18,1.27,1
2590,2025-10-14,TDW4680,19,33.04,1.56,1
2591,2025-10-14,TDWFP021,22,38.1,8.81,1
2592,2025-10-14,TD125060U,9,49.75,43.82,1
2593,2025-10-14,TDWFP006,29,14.39,9.52,1
2594,2025-10-14,T172060U,10,17.61,7.17,1
2595,2025-10-14,TD250120U,32,43.48,34.45,1
2596,2025-10-14,TD360060U,10,49.93,25.28,1
2597,2025-10-14,TD440060U,13,31.56,29.85,1
2598,2025-10-14,TDWFP014,26,35.79,22.5,1
2599,2025-10-14,TDWFP007,24,49.93,7.79,1
2600,2025-10-14,TDWFP023,5,13.26,7.89,1
2601,2025-10-14,TDWFP019,21,10.87,2.22,1
2602,2025-10-13,TD360060U,6,49.93,25.28,1
2603,2025-10-13,TDWFP024,60,17.18,1.27,1
2604,2025-10-13,TDWFP010,128,43.28,30.23,1
2605,2025-10-13,TDWFP021,36,38.1,8.81,1
2606,2025-10-13,TDWFP004,16,46.44,37.04,1
2607,2025-10-13,TDWFP019,18,10.87,2.22,1
2608,2025-10-13,TDW0910,31,49.86,13.92,1
2609,2025-10-13,TD125030U,22,13.26,3.48,1
2610,2025-10-13,TDWFP011,15,25.3,14.13,1
2611,2025-10-13,TDWFP006,24,14.39,9.52,1
2612,2025-10-13,TDW2300,10,12.9,9.83,1
2613,2025-10-13,TD125060U,7,49.75,43.82,1
2614,2025-10-13,TDWFP015,27,47.34,39.14,1
2615,2025-10-13,TDWFP020,28,48.09,28.37,1
2616,2025-10-13,TD250120U,22,43.48,34.45,1
2617,2025-10-13,TD250060U,50,49.94,29.87,1
2618,2025-10-13,TDWFP023,7,13.26,7.89,1
2619,2025-10-13,TDWFP003,66,32.46,9.59,1
2620,2025-10-13,TDW2075,20,18.98,4.13,1
2621,2025-10-13,TDWFP007,25,49.93,7.79,1
2622,2025-10-13,TDWFP016,17,22.8,20.75,1
2623,2025-10-13,TD440060U,22,31.56,29.85,1
2624,2025-10-13,TDW3670,15,18.07,15.4,1
2625,2025-10-13,TDWFP012,15,42.57,32.61,1
2626,2025-10-13,TDWFP014,24,35.79,22.5,1
2627,2025-10-13,TD527030U,13,19.57,10.02,1
2628,2025-10-13,TDWFP001,119,43.92,11.16,1
2629,2025-10-13,TDWFP009,12,11.95,5.79,1
2630,2025-10-13,TDWFP022,32,43.51,7.48,1
2631,2025-10-13,TDWFP002,83,33.86,23.15,1
2632,2025-10-13,TDW4680,12,33.04,1.56,1
2633,2025-10-13,TDWFP008,59,45.39,12.37,1
2634,2025-10-13,T172060U,11,17.61,7.17,1
2635,2025-10-12,TDW4680,15,33.04,1.56,1
2636,2025-10-12,TDWFP007,27,49.93,7.79,1
2637,2025-10-12,TDWFP004,10,46.44,37.04,1
2638,2025-10-12,TDWFP019,22,10.87,2.22,1
2639,2025-10-12,TDWFP012,9,42.57,32.61,1
2640,2025-10-12,TDWFP001,87,43.92,11.16,1
2641,2025-10-12,TDW2075,9,18.98,4.13,1
2642,2025-10-12,TDWFP015,18,47.34,39.14,1
2643,2025-10-12,TD440060U,14,31.56,29.85,1
2644,2025-10-12,TDWFP011,34,25.3,14.13,1
2645,2025-10-12,TDWFP010,89,43.28,30.23,1
2646,2025-10-12,TDWFP023,5,13.26,7.89,1
2647,2025-10-12,TDWFP024,50,17.18,1.27,1
2648,2025-10-12,T172060U,5,17.61,7.17,1
2649,2025-10-12,TD250120U,16,43.48,34.45,1
2650,2025-10-12,TD125060U,4,49.75,43.82,1
2651,2025-10-12,TDW2300,4,12.9,9.83,1
2652,2025-10-12,TD360060U,7,49.93,25.28,1
2653,2025-10-12,TDWFP009,9,11.95,5.79,1
2654,2025-10-12,TDW3670,7,18.07,15.4,1
2655,2025-10-12,TDWFP014,35,35.79,22.5,1
2656,2025-10-12,TDWFP020,11,48.09,28.37,1
2657,2025-10-12,TDWFP003,78,32.46,9.59,1
2658,2025-10-12,TDWFP016,11,22.8,20.75,1
2659,2025-10-12,TD527030U,14,19.57,10.02,1
2660,2025-10-12,TDWFP021,32,38.1,8.81,1
2661,2025-10-12,TDWFP002,59,33.86,23.15,1
2662,2025-10-12,TD250060U,56,49.94,29.87,1
2663,2025-10-12,TDWFP006,19,14.39,9.52,1
2664,2025-10-12,TDW0910,27,49.86,13.92,1
2665,2025-10-12,TDWFP008,37,45.39,12.37,1
2666,2025-10-12,TD125030U,23,13.26,3.48,1
2667,2025-10-12,TDWFP022,19,43.51,7.48,1
2668,2025-10-11,TD250120U,25,43.48,34.45,1
2669,2025-10-11,TDW2075,19,18.98,4.13,1
2670,2025-10-11,TD125060U,10,49.75,43.82,1
2671,2025-10-11,TDWFP001,108,43.92,11.16,1
2672,2025-10-11,TD125030U,13,13.26,3.48,1
2673,2025-10-11,TDWFP003,104,32.46,9.59,1
2674,2025-10-11,TDWFP016,10,22.8,20.75,1
2675,2025-10-11,TDWFP020,31,48.09,28.37,1
2676,2025-10-11,TDW2300,6,12.9,9.83,1
2677,2025-10-11,TDWFP007,14,49.93,7.79,1
2678,2025-10-11,T172060U,8,17.61,7.17,1
2679,2025-10-11,TDWFP014,56,35.79,22.5,1
2680,2025-10-11,TDWFP019,33,10.87,2.22,1
2681,2025-10-11,TDWFP009,4,11.95,5.79,1
2682,2025-10-11,TD440060U,16,31.56,29.85,1
2683,2025-10-11,TDW3670,8,18.07,15.4,1
2684,2025-10-11,TDWFP004,47,46.44,37.04,1
2685,2025-10-11,TD360060U,9,49.93,25.28,1
2686,2025-10-11,TD527030U,11,19.57,10.02,1
2687,2025-10-11,TDWFP021,61,38.1,8.81,1
2688,2025-10-11,TDWFP024,159,17.18,1.27,1
2689,2025-10-11,TDWFP015,81,47.34,39.14,1
2690,2025-10-11,TDWFP022,33,43.51,7.48,1
2691,2025-10-11,TDWFP006,19,14.39,9.52,1
2692,2025-10-11,TDW0910,21,49.86,13.92,1
2693,2025-10-11,TDWFP023,6,13.26,7.89,1
2694,2025-10-11,TDWFP008,36,45.39,12.37,1
2695,2025-10-11,TDWFP010,90,43.28,30.23,1
2696,2025-10-11,TDW4680,31,33.04,1.56,1
2697,2025-10-11,TD250060U,52,49.94,29.87,1
2698,2025-10-11,TDWFP011,35,25.3,14.13,1
2699,2025-10-11,TDWFP012,20,42.57,32.61,1
2700,2025-10-11,TDWFP002,85,33.86,23.15,1
2701,2025-10-10,TDWFP003,65,32.46,9.59,1
2702,2025-10-10,T172060U,6,17.61,7.17,1
2703,2025-10-10,TDW2300,6,12.9,9.83,1
2704,2025-10-10,TDWFP014,36,35.79,22.5,1
2705,2025-10-10,TD250120U,19,43.48,34.45,1
2706,2025-10-10,TDW4680,6,33.04,1.56,1
2707,2025-10-10,TDWFP009,4,11.95,5.79,1
2708,2025-10-10,TD125060U,6,49.75,43.82,1
2709,2025-10-10,TDWFP006,16,14.39,9.52,1
2710,2025-10-10,TD360060U,12,49.93,25.28,1
2711,2025-10-10,TDWFP019,13,10.87,2.22,1
2712,2025-10-10,TDWFP012,9,42.57,32.61,1
2713,2025-10-10,TDWFP007,24,49.93,7.79,1
2714,2025-10-10,TDWFP021,20,38.1,8.81,1
2715,2025-10-10,TDWFP002,80,33.86,23.15,1
2716,2025-10-10,TDWFP008,35,45.39,12.37,1
2717,2025-10-10,TDWFP004,5,46.44,37.04,1
2718,2025-10-10,TD125030U,16,13.26,3.48,1
2719,2025-10-10,TDWFP011,33,25.3,14.13,1
2720,2025-10-10,TDWFP022,15,43.51,7.48,1
2721,2025-10-10,TDWFP015,28,47.34,39.14,1
2722,2025-10-10,TDWFP023,6,13.26,7.89,1
2723,2025-10-10,TDW0910,39,49.86,13.92,1
2724,2025-10-10,TDWFP010,91,43.28,30.23,1
2725,2025-10-10,TD440060U,17,31.56,29.85,1
2726,2025-10-10,TD250060U,56,49.94,29.87,1
2727,2025-10-10,TDWFP024,64,17.18,1.27,1
2728,2025-10-10,TD527030U,7,19.57,10.02,1
2729,2025-10-10,TDW2075,15,18.98,4.13,1
2730,2025-10-10,TDWFP001,75,43.92,11.16,1
2731,2025-10-10,TDW3670,8,18.07,15.4,1
2732,2025-10-10,TDWFP016,14,22.8,20.75,1
2733,2025-10-10,TDWFP020,20,48.09,28.37,1
2734,2025-10-09,TDW4680,22,33.04,1.56,1
2735,2025-10-09,TDW3670,14,18.07,15.4,1
2736,2025-10-09,TDWFP015,25,47.34,39.14,1
2737,2025-10-09,TD125060U,6,49.75,43.82,1
2738,2025-10-09,TD360060U,2,49.93,25.28,1
2739,2025-10-09,TDWFP011,16,25.3,14.13,1
2740,2025-10-09,TDWFP014,19,35.79,22.5,1
2741,2025-10-09,TD250120U,17,43.48,34.45,1
2742,2025-10-09,TDWFP016,7,22.8,20.75,1
2743,2025-10-09,TDW2300,7,12.9,9.83,1
2744,2025-10-09,TDWFP022,22,43.51,7.48,1
2745,2025-10-09,TDWFP007,18,49.93,7.79,1
2746,2025-10-09,TDW0910,17,49.86,13.92,1
2747,2025-10-09,TDWFP001,75,43.92,11.16,1
2748,2025-10-09,TD527030U,16,19.57,10.02,1
2749,2025-10-09,TDWFP024,32,17.18,1.27,1
2750,2025-10-09,TDWFP006,24,14.39,9.52,1
2751,2025-10-09,TDWFP008,15,45.39,12.37,1
2752,2025-10-09,TDWFP003,49,32.46,9.59,1
2753,2025-10-09,TDWFP021,16,38.1,8.81,1
2754,2025-10-09,TDWFP010,75,43.28,30.23,1
2755,2025-10-09,TDW2075,15,18.98,4.13,1
2756,2025-10-09,TD125030U,20,13.26,3.48,1
2757,2025-10-09,T172060U,9,17.61,7.17,1
2758,2025-10-09,TDWFP020,14,48.09,28.37,1
2759,2025-10-09,TDWFP009,5,11.95,5.79,1
2760,2025-10-09,TD440060U,14,31.56,29.85,1
2761,2025-10-09,TDWFP019,11,10.87,2.22,1
2762,2025-10-09,TDWFP012,14,42.57,32.61,1
2763,2025-10-09,TDWFP023,4,13.26,7.89,1
2764,2025-10-09,TD250060U,63,49.94,29.87,1
2765,2025-10-09,TDWFP004,7,46.44,37.04,1
2766,2025-10-09,TDWFP002,69,33.86,23.15,1
2767,2025-10-08,TDW0910,18,49.86,13.92,1
2768,2025-10-08,TDWFP011,46,25.3,14.13,1
2769,2025-10-08,TD527030U,14,19.57,10.02,1
2770,2025-10-08,TD440060U,9,31.56,29.85,1
2771,2025-10-08,TDWFP010,85,43.28,30.23,1
2772,2025-10-08,TDWFP021,15,38.1,8.81,1
2773,2025-10-08,TDWFP007,37,49.93,7.79,1
2774,2025-10-08,TDW3670,4,18.07,15.4,1
2775,2025-10-08,TDWFP023,7,13.26,7.89,1
2776,2025-10-08,TDWFP015,13,47.34,39.14,1
2777,2025-10-08,TDWFP020,19,48.09,28.37,1
2778,2025-10-08,TDWFP016,9,22.8,20.75,1
2779,2025-10-08,TDW2075,20,18.98,4.13,1
2780,2025-10-08,TDWFP002,67,33.86,23.15,1
2781,2025-10-08,T172060U,6,17.61,7.17,1
2782,2025-10-08,TD125030U,9,13.26,3.48,1
2783,2025-10-08,TDW4680,18,33.04,1.56,1
2784,2025-10-08,TDWFP004,13,46.44,37.04,1
2785,2025-10-08,TDWFP012,11,42.57,32.61,1
2786,2025-10-08,TDWFP019,14,10.87,2.22,1
2787,2025-10-08,TDWFP008,40,45.39,12.37,1
2788,2025-10-08,TDWFP009,16,11.95,5.79,1
2789,2025-10-08,TDW2300,6,12.9,9.83,1
2790,2025-10-08,TD250120U,12,43.48,34.45,1
2791,2025-10-08,TDWFP003,41,32.46,9.59,1
2792,2025-10-08,TDWFP024,37,17.18,1.27,1
2793,2025-10-08,TDWFP014,24,35.79,22.5,1
2794,2025-10-08,TD125060U,9,49.75,43.82,1
2795,2025-10-08,TDWFP022,26,43.51,7.48,1
2796,2025-10-08,TD360060U,9,49.93,25.28,1
2797,2025-10-08,TDWFP006,21,14.39,9.52,1
2798,2025-10-08,TDWFP001,82,43.92,11.16,1
2799,2025-10-08,TD250060U,41,49.94,29.87,1
2800,2025-10-07,TD125030U,13,13.26,3.48,1
2801,2025-10-07,TDWFP022,20,43.51,7.48,1
2802,2025-10-07,TDW0910,15,49.86,13.92,1
2803,2025-10-07,TD250060U,63,49.94,29.87,1
2804,2025-10-07,TDWFP004,6,46.44,37.04,1
2805,2025-10-07,TDWFP020,9,48.09,28.37,1
2806,2025-10-07,TD527030U,11,19.57,10.02,1
2807,2025-10-07,TDWFP002,77,33.86,23.15,1
2808,2025-10-07,TDW4680,17,33.04,1.56,1
2809,2025-10-07,TDWFP012,9,42.57,32.61,1
2810,2025-10-07,TDWFP008,36,45.39,12.37,1
2811,2025-10-07,TDW2300,7,12.9,9.83,1
2812,2025-10-07,TDWFP014,17,35.79,22.5,1
2813,2025-10-07,TDWFP009,9,11.95,5.79,1
2814,2025-10-07,TD125060U,6,49.75,43.82,1
2815,2025-10-07,TD360060U,6,49.93,25.28,1
2816,2025-10-07,TDWFP006,27,14.39,9.52,1
2817,2025-10-07,TDWFP003,43,32.46,9.59,1
2818,2025-10-07,TDW3670,11,18.07,15.4,1
2819,2025-10-07,TDWFP015,18,47.34,39.14,1
2820,2025-10-07,TDWFP016,3,22.8,20.75,1
2821,2025-10-07,TDWFP021,12,38.1,8.81,1
2822,2025-10-07,TDWFP023,2,13.26,7.89,1
2823,2025-10-07,TDWFP011,26,25.3,14.13,1
2824,2025-10-07,TDWFP019,11,10.87,2.22,1
2825,2025-10-07,TD250120U,25,43.48,34.45,1
2826,2025-10-07,TDWFP024,38,17.18,1.27,1
2827,2025-10-07,TDWFP010,85,43.28,30.23,1
2828,2025-10-07,TDW2075,20,18.98,4.13,1
2829,2025-10-07,TD440060U,21,31.56,29.85,1
2830,2025-10-07,T172060U,14,17.61,7.17,1
2831,2025-10-07,TDWFP001,87,43.92,11.16,1
2832,2025-10-07,TDWFP007,19,49.93,7.79,1
2833,2025-10-06,TD250060U,70,49.94,29.87,1
2834,2025-10-06,TDW3670,13,18.07,15.4,1
2835,2025-10-06,TDWFP014,30,35.79,22.5,1
2836,2025-10-06,TDWFP024,44,17.18,1.27,1
2837,2025-10-06,TDWFP019,19,10.87,2.22,1
2838,2025-10-06,TDWFP008,57,45.39,12.37,1
2839,2025-10-06,TDW2075,26,18.98,4.13,1
2840,2025-10-06,TDWFP001,76,43.92,11.16,1
2841,2025-10-06,TDWFP007,34,49.93,7.79,1
2842,2025-10-06,TDW0910,18,49.86,13.92,1
2843,2025-10-06,TDW2300,6,12.9,9.83,1
2844,2025-10-06,TDWFP011,16,25.3,14.13,1
2845,2025-10-06,TDWFP023,2,13.26,7.89,1
2846,2025-10-06,TDWFP012,9,42.57,32.61,1
2847,2025-10-06,TDWFP020,19,48.09,28.37,1
2848,2025-10-06,TD440060U,23,31.56,29.85,1
2849,2025-10-06,TDWFP016,4,22.8,20.75,1
2850,2025-10-06,TDWFP009,4,11.95,5.79,1
2851,2025-10-06,TDWFP015,21,47.34,39.14,1
2852,2025-10-06,TD125060U,11,49.75,43.82,1
2853,2025-10-06,TD250120U,42,43.48,34.45,1
2854,2025-10-06,TD360060U,11,49.93,25.28,1
2855,2025-10-06,TDWFP004,10,46.44,37.04,1
2856,2025-10-06,TDWFP006,23,14.39,9.52,1
2857,2025-10-06,TDW4680,21,33.04,1.56,1
2858,2025-10-06,TDWFP021,15,38.1,8.81,1
2859,2025-10-06,T172060U,10,17.61,7.17,1
2860,2025-10-06,TD125030U,21,13.26,3.48,1
2861,2025-10-06,TDWFP003,45,32.46,9.59,1
2862,2025-10-06,TDWFP010,98,43.28,30.23,1
2863,2025-10-06,TDWFP022,14,43.51,7.48,1
2864,2025-10-06,TDWFP002,78,33.86,23.15,1
2865,2025-10-06,TD527030U,10,19.57,10.02,1
2866,2025-10-05,TDWFP021,11,38.1,8.81,1
2867,2025-10-05,TDWFP007,28,49.93,7.79,1
2868,2025-10-05,TDWFP015,23,47.34,39.14,1
2869,2025-10-05,TDWFP016,2,22.8,20.75,1
2870,2025-10-05,TDWFP004,14,46.44,37.04,1
2871,2025-10-05,TDWFP014,25,35.79,22.5,1
2872,2025-10-05,TDW3670,7,18.07,15.4,1
2873,2025-10-05,TDWFP024,41,17.18,1.27,1
2874,2025-10-05,TD440060U,11,31.56,29.85,1
2875,2025-10-05,TDWFP023,5,13.26,7.89,1
2876,2025-10-05,TDWFP009,8,11.95,5.79,1
2877,2025-10-05,TDWFP003,51,32.46,9.59,1
2878,2025-10-05,T172060U,8,17.61,7.17,1
2879,2025-10-05,TDWFP006,20,14.39,9.52,1
2880,2025-10-05,TD360060U,9,49.93,25.28,1
2881,2025-10-05,TDWFP020,11,48.09,28.37,1
2882,2025-10-05,TDW2300,5,12.9,9.83,1
2883,2025-10-05,TD125060U,11,49.75,43.82,1
2884,2025-10-05,TDWFP001,83,43.92,11.16,1
2885,2025-10-05,TDWFP022,16,43.51,7.48,1
2886,2025-10-05,TDW0910,12,49.86,13.92,1
2887,2025-10-05,TDWFP010,87,43.28,30.23,1
2888,2025-10-05,TDWFP008,17,45.39,12.37,1
2889,2025-10-05,TD125030U,22,13.26,3.48,1
2890,2025-10-05,TD250060U,69,49.94,29.87,1
2891,2025-10-05,TDW2075,13,18.98,4.13,1
2892,2025-10-05,TDWFP019,11,10.87,2.22,1
2893,2025-10-05,TDWFP012,9,42.57,32.61,1
2894,2025-10-05,TDW4680,27,33.04,1.56,1
2895,2025-10-05,TD527030U,12,19.57,10.02,1
2896,2025-10-05,TDWFP011,14,25.3,14.13,1
2897,2025-10-05,TD250120U,17,43.48,34.45,1
2898,2025-10-05,TDWFP002,65,33.86,23.15,1
2899,2025-10-04,TDWFP004,4,46.44,37.04,1
2900,2025-10-04,TD360060U,7,49.93,25.28,1
2901,2025-10-04,TDWFP022,23,43.51,7.48,1
2902,2025-10-04,TDWFP003,40,32.46,9.59,1
2903,2025-10-04,TDWFP011,18,25.3,14.13,1
2904,2025-10-04,TD125030U,10,13.26,3.48,1
2905,2025-10-04,TDW4680,11,33.04,1.56,1
2906,2025-10-04,TDWFP009,6,11.95,5.79,1
2907,2025-10-04,TDWFP024,35,17.18,1.27,1
2908,2025-10-04,TDWFP010,66,43.28,30.23,1
2909,2025-10-04,TDWFP019,15,10.87,2.22,1
2910,2025-10-04,TDWFP023,1,13.26,7.89,1
2911,2025-10-04,T172060U,6,17.61,7.17,1
2912,2025-10-04,TDWFP006,13,14.39,9.52,1
2913,2025-10-04,TDWFP012,9,42.57,32.61,1
2914,2025-10-04,TD125060U,2,49.75,43.82,1
2915,2025-10-04,TDWFP021,14,38.1,8.81,1
2916,2025-10-04,TDW2075,19,18.98,4.13,1
2917,2025-10-04,TDWFP007,20,49.93,7.79,1
2918,2025-10-04,TD250120U,10,43.48,34.45,1
2919,2025-10-04,TDWFP001,53,43.92,11.16,1
2920,2025-10-04,TDWFP016,11,22.8,20.75,1
2921,2025-10-04,TDWFP002,49,33.86,23.15,1
2922,2025-10-04,TDWFP014,24,35.79,22.5,1
2923,2025-10-04,TD527030U,14,19.57,10.02,1
2924,2025-10-04,TDWFP015,15,47.34,39.14,1
2925,2025-10-04,TDW3670,8,18.07,15.4,1
2926,2025-10-04,TD250060U,48,49.94,29.87,1
2927,2025-10-04,TD440060U,16,31.56,29.85,1
2928,2025-10-04,TDWFP008,25,45.39,12.37,1
2929,2025-10-04,TDWFP020,12,48.09,28.37,1
2930,2025-10-04,TDW0910,8,49.86,13.92,1
2931,2025-10-04,TDW2300,4,12.9,9.83,1
2932,2025-10-03,TDW4680,20,33.04,1.56,1
2933,2025-10-03,TDWFP024,33,17.18,1.27,1
2934,2025-10-03,TDW2300,14,12.9,9.83,1
2935,2025-10-03,TDWFP019,12,10.87,2.22,1
2936,2025-10-03,TDWFP014,17,35.79,22.5,1
2937,2025-10-03,TDWFP023,4,13.26,7.89,1
2938,2025-10-03,TDWFP009,7,11.95,5.79,1
2939,2025-10-03,TDWFP012,16,42.57,32.61,1
2940,2025-10-03,TD250120U,18,43.48,34.45,1
2941,2025-10-03,TDWFP008,24,45.39,12.37,1
2942,2025-10-03,TDWFP020,4,48.09,28.37,1
2943,2025-10-03,TD125060U,8,49.75,43.82,1
2944,2025-10-03,TDWFP016,12,22.8,20.75,1
2945,2025-10-03,TDWFP011,14,25.3,14.13,1
2946,2025-10-03,TDWFP004,8,46.44,37.04,1
2947,2025-10-03,TDWFP010,78,43.28,30.23,1
2948,2025-10-03,TDWFP022,15,43.51,7.48,1
2949,2025-10-03,TD125030U,11,13.26,3.48,1
2950,2025-10-03,TDW0910,11,49.86,13.92,1
2951,2025-10-03,TD250060U,51,49.94,29.87,1
2952,2025-10-03,TD527030U,10,19.57,10.02,1
2953,2025-10-03,TDWFP001,76,43.92,11.16,1
2954,2025-10-03,TDWFP002,63,33.86,23.15,1
2955,2025-10-03,TDW2075,18,18.98,4.13,1
2956,2025-10-03,TDWFP021,9,38.1,8.81,1
2957,2025-10-03,TDWFP007,24,49.93,7.79,1
2958,2025-10-03,TDWFP015,15,47.34,39.14,1
2959,2025-10-03,TDWFP006,14,14.39,9.52,1
2960,2025-10-03,TDW3670,7,18.07,15.4,1
2961,2025-10-03,TD360060U,3,49.93,25.28,1
2962,2025-10-03,T172060U,7,17.61,7.17,1
2963,2025-10-03,TD440060U,25,31.56,29.85,1
2964,2025-10-03,TDWFP003,44,32.46,9.59,1
2965,2025-10-02,TDWFP012,8,42.57,32.61,1
2966,2025-10-02,TDW0910,27,49.86,13.92,1
2967,2025-10-02,TD125030U,14,13.26,3.48,1
